netflix id,count,line,column,imdb id,title,production (N = Netflix / O = Other),type,year,imdbratingvotes,imdbrating,
80164752,5,3,1,tt7518466,Conor McGregor: Notorious,N,movie,2017,3925,7.2,https://m.media-amazon.com/images/M/MV5BNzI2M2YwOGMtNzIxNS00NzEyLWEzMzAtOGI1YzljNjRhMmU4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
60022048,4,3,1,tt0211915,Amélie,O,movie,2001,692170,8.3,https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
70153404,4,3,1,tt0108778,Friends,O,serie,1994–2004,761617,8.9,https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
70196145,4,3,1,tt1826940,New Girl,O,serie,2011–2018,168551,7.7,https://m.media-amazon.com/images/M/MV5BMjA0MDc1NTk0Ml5BMl5BanBnXkFtZTgwMTk2ODA5NDM@._V1_SX300.jpg
70202589,4,3,1,tt1475582,Sherlock,O,serie,2010–,759999,9.1,https://m.media-amazon.com/images/M/MV5BMWY3NTljMjEtYzRiMi00NWM2LTkzNjItZTVmZjE0MTdjMjJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQ4NTc5OTU@._V1_SX300.jpg
80029196,4,3,1,tt0369610,Jurassic World,O,movie,2015,584563,7.0,https://m.media-amazon.com/images/M/MV5BNzQ3OTY4NjAtNzM5OS00N2ZhLWJlOWUtYzYwZjNmOWRiMzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80074249,4,3,1,tt4179452,The Last Kingdom,N,serie,2015–,63612,8.4,https://m.media-amazon.com/images/M/MV5BMjE1MzYzNjk3OF5BMl5BanBnXkFtZTgwMzk0MzYwNzE@._V1_SX300.jpg
80195173,4,3,1,tt8893566,Battlefish,N,serie,2018–,259,7.2,https://m.media-amazon.com/images/M/MV5BYjE5MWYwYTMtNGQ0OC00Zjk2LTkzODEtNGFmNjU2MzhhYzA1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80205227,4,3,1,tt4925292,Lady Bird,O,movie,2017,248367,7.4,https://m.media-amazon.com/images/M/MV5BODhkZGE0NDQtZDc0Zi00YmQ4LWJiNmUtYTY1OGM1ODRmNGVkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80000603,3,3,1,tt0988824,Naruto: Shippûden,O,serie,2007–2017,73055,8.6,https://m.media-amazon.com/images/M/MV5BMTE5NzIwMGUtYTE1MS00MDUxLTgyZjctOWVkZDAxM2M4ZWQ4XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_SX300.jpg
80002479,3,3,1,tt2442560,Peaky Blinders,N,serie,2013–,285329,8.8,https://m.media-amazon.com/images/M/MV5BMTkzNjEzMDEzMF5BMl5BanBnXkFtZTgwMDI0MjE4MjE@._V1_SX300.jpg
80017537,3,3,1,tt3609352,Grace and Frankie,N,serie,2015–,35494,8.3,https://m.media-amazon.com/images/M/MV5BZDg1YmI4ZmUtMjNhYS00YWY5LTk0MGQtODI5MGMzNTI4MzYxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80179831,3,3,1,tt2359704,JoJo's Bizarre Adventure,O,serie,2012–,6474,8.4,https://m.media-amazon.com/images/M/MV5BZDc3NGQ3ZWQtYjNkOC00MjhiLTg2N2YtNmZlOGNiZTFkOWNhXkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_SX300.jpg
80192932,3,3,1,tt6294822,The Post,O,movie,2017,136663,7.2,https://m.media-amazon.com/images/M/MV5BMjQyMjEwOTIwNV5BMl5BanBnXkFtZTgwOTkzNTMxNDM@._V1_SX300.jpg
80209379,3,3,1,tt8115560,Tidying Up with Marie Kondo,N,serie,2019–,2567,6.6,https://m.media-amazon.com/images/M/MV5BYjQwODNjMGMtOWU3Yy00M2I0LThhOTMtZGQyNGMxNTM5YjExXkEyXkFqcGdeQXVyOTA1ODU0Mzc@._V1_SX300.jpg
81024039,3,3,1,tt9184986,Barbarians,N,serie,2020–,2983,7.4,https://m.media-amazon.com/images/M/MV5BNzdjNWU4MTktYTJmYi00YWZhLTllYWUtZGY2YzE3MWYxMmY4XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81026818,3,3,1,tt9784456,The Kissing Booth 2,N,movie,2020,15903,5.9,https://m.media-amazon.com/images/M/MV5BOWQ5ZGU2ZGQtOTJjYi00MWI3LWE1ZDQtM2EzOGI2MzJjNTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70044605,2,3,1,tt0454921,The Pursuit of Happyness,O,movie,2006,429784,8.0,https://m.media-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_SX300.jpg
70234440,2,3,1,tt1751105,My Little Pony: Friendship Is Magic,O,serie,2010–2019,18503,7.6,https://m.media-amazon.com/images/M/MV5BMTk4NTgxMjItZTU5ZS00NGE3LWJlODQtMTMzOTJlZmU5ODk1XkEyXkFqcGdeQXVyNjUzMDIyNzE@._V1_SX300.jpg
70251519,2,3,1,tt1494191,The Untold History of the United States,O,serie,2012–2013,7584,8.6,https://m.media-amazon.com/images/M/MV5BN2YwNWFmOTItNDY0Mi00Yjg0LWJiZTYtYzdkMmU2YzJhOWMzXkEyXkFqcGdeQXVyNjUyMDk5Nzk@._V1_SX300.jpg
80075560,2,3,1,tt1596363,The Big Short,N,movie,2015,337969,7.8,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
80177458,2,3,1,tt6156584,Snowpiercer,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODAwYWEwMzctYzI3MS00ZTU5LThhYWMtMjQ2ZmY5NmU2NGE5XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
80997085,2,3,1,tt8714904,Narcos: Mexico,N,serie,2018–,51612,8.4,https://m.media-amazon.com/images/M/MV5BMGJiMTc0OTctZDU1Yy00YjdiLTk1NWYtZTgzMjc1ODg4YzhkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg
81025701,2,3,1,tt13651632,Night Stalker: The Hunt for a Serial Killer,--,serie,2021,13056,7.5,https://m.media-amazon.com/images/M/MV5BNWM1ODNlZDAtY2U0Yi00YTAyLTgwZWYtNTc2OTFkNDYzZjAxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81045007,2,3,1,tt12888462,My Octopus Teacher,N,movie,2020,5319,8.5,https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81210670,2,3,1,tt6878306,News of the World,N,movie,2020,57935,6.8,https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
81323551,2,3,1,tt13273826,The Uncanny Counter,N,serie,2020–,1872,8.1,https://m.media-amazon.com/images/M/MV5BOTk5NmIxNTgtNWRjYS00OWQ4LTlhOTctOGU0NzlkODQ3Zjg2XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_SX300.jpg
70143836,1,3,1,tt0903747,Breaking Bad,O,serie,2008–2013,1346693,9.5,https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
70301870,1,3,1,tt2306299,Vikings,O,serie,2013–,386333,8.6,https://m.media-amazon.com/images/M/MV5BNjIzZjljZmQtOGNiYi00YmY2LWE1MGYtN2VlMmEyZDBlMzRmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80023687,1,3,1,tt3741634,Tokyo Ghoul,O,serie,2014,32892,7.9,https://m.media-amazon.com/images/M/MV5BN2E2OTgzODktMjBhYy00MjJjLWI0OTgtNGYxOGNhMWMxOWE4XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg
80027042,1,3,1,tt3107288,The Flash,O,serie,2014–,296115,7.7,https://m.media-amazon.com/images/M/MV5BMjAwNTljOTgtYzk0NS00OGMzLTgzMDUtZDc2YjhjNzU3Yjg5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80097140,1,3,1,tt2261227,Altered Carbon,N,serie,2018–,132421,8.1,https://m.media-amazon.com/images/M/MV5BNjIxMWMzMzctYmZkYy00OTkzLWFlMWUtMjc3ZDFmYzQ3YmVkXkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_SX300.jpg
80097141,1,3,1,tt5516154,Godless,N,serie,2017,43754,8.3,https://m.media-amazon.com/images/M/MV5BMTY0NzkxNDcxNF5BMl5BanBnXkFtZTgwOTI5ODM5MzI@._V1_SX300.jpg
80166185,1,3,1,tt5074352,Dangal,N,movie,2016,141988,8.4,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_SX300.jpg
80217517,1,3,1,tt8878862,Invisible City,N,movie,2021,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDk2ODNiZTUtNTEyYS00YmMzLTk1NzktNzQ4N2RhMTQyMGE4XkEyXkFqcGdeQXVyMTk2NDE3Mzc@._V1_SX300.jpg
80223793,1,3,1,tt7371896,Traitors,N,serie,2019–,1895,6.6,https://m.media-amazon.com/images/M/MV5BMzYzY2NiY2ItNTEzYS00OTVlLWIzYmYtODczOWQyN2E5YzgzXkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_SX300.jpg
80234304,1,3,1,tt10048342,The Queen's Gambit,N,serie,2020–,6077,8.9,https://m.media-amazon.com/images/M/MV5BM2EwMmRhMmUtMzBmMS00ZDQ3LTg4OGEtNjlkODk3ZTMxMmJlXkEyXkFqcGdeQXVyMjM5ODk1NDU@._V1_SX300.jpg
80237990,1,3,1,tt10551256,Age of Samurai: Battle for Japan,--,series,2021–,2458,7.4,https://m.media-amazon.com/images/M/MV5BOThiNjMyMzMtYzI5YS00ZGUzLTgwMWQtYzM3NTZlOGVmOWI0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
80241387,1,3,1,tt8575476,Hache,N,serie,2019–,679,6.3,https://m.media-amazon.com/images/M/MV5BNDFlMjBlOWMtYzA5Zi00ODcxLWE0ZDMtNjBkNGUzZWY4OGVlXkEyXkFqcGdeQXVyMzkwMTMxNDQ@._V1_SX300.jpg
81003592,1,3,1,tt6296094,Lastman,O,serie,2016–,473,8.9,https://m.media-amazon.com/images/M/MV5BYmFiNGEwOGItNTQ2My00NTc2LWJkMmYtZDNjYzI3ZTU3MDUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTUzNjcwOTM@._V1_SX300.jpg
81080523,1,3,1,tt6342474,Boruto: Naruto Next Generations,O,serie,2017–,5788,7.1,https://m.media-amazon.com/images/M/MV5BOTAzNDM4ZTAtMmQ2Zi00ODM0LTk0OTMtY2M4MTY5N2ViMzIzXkEyXkFqcGdeQXVyMzExMzk5MTQ@._V1_SX300.jpg
81094723,1,3,1,tt10834478,Get Organized with the Home Edit,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmI4ODJmMjgtNjI3OS00M2RkLTk4OGEtMzMzYmFkYTE4NzYwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81167887,1,3,1,tt3661210,The Dig,N,movie,2021,43,6.7,https://m.media-amazon.com/images/M/MV5BY2RmZmI0NDMtMGQzOC00YWU3LTkwYWUtMDRkNDBjZDg3YTkyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
81344370,1,3,1,tt12676326,Malcolm & Marie,N,movie,2021,86,6.6,https://m.media-amazon.com/images/M/MV5BYjVkMmU1NGItZjM4MC00ODM1LWEyOTEtY2Y1NTg0YjRhYjEwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
80994340,52,3,2,tt9012876,Firefly Lane,N,serie,2021–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjFhNmI3ZjQtOTg2OC00N2VmLWEwNDgtYjE1ZTUwNjhiY2VkXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
80217517,46,3,2,tt8878862,Invisible City,N,movie,2021,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDk2ODNiZTUtNTEyYS00YmMzLTk1NzktNzQ4N2RhMTQyMGE4XkEyXkFqcGdeQXVyMTk2NDE3Mzc@._V1_SX300.jpg
70153404,32,3,2,tt0108778,Friends,O,serie,1994–2004,761617,8.9,https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
70180387,32,3,2,tt1796960,Homeland,O,serie,2011–2020,299926,8.3,https://m.media-amazon.com/images/M/MV5BYjY2ODA0NjYtMzlkMi00ZjY5LThiNjUtNzZjYzgxNjc0MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80994082,31,3,2,tt2531336,Lupin,N,serie,2021–,57563,7.6,https://m.media-amazon.com/images/M/MV5BNzRlNGUzMmEtYTg0Ni00N2U2LTg4YWEtNDdlNmMwYjBlZDQ0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81277950,30,3,2,tt7846844,Enola Holmes,N,movie,2020,86709,6.6,https://m.media-amazon.com/images/M/MV5BZjNkNzk0ZjEtM2M1ZC00MmMxLTlmOWEtNWRlZTc1ZTUyNzY4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
70143858,27,3,2,tt1442437,Modern Family,O,serie,2009–2020,327313,8.4,https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_SX300.jpg
70281562,22,3,2,tt2467372,Brooklyn Nine-Nine,O,serie,2013–,189020,8.4,https://m.media-amazon.com/images/M/MV5BNzVkYWY4NzYtMWFlZi00YzkwLThhZDItZjcxYTU4ZTMzMDZmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
70019062,21,3,2,tt0087544,Nausicaä of the Valley of the Wind,O,movie,1984,140825,8.1,https://m.media-amazon.com/images/M/MV5BZWFkN2ZhODAtYTNkZS00Y2NjLWIzNDYtNzJjNDNlMzAyNTIyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg
80232398,15,3,2,tt8740790,Bridgerton,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjIxMzZhMTMtNDQ1Mi00OTMwLTk2M2ItYzA0YmNjNDFlOTdhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81059918,15,3,2,tt11698630,Crazy About Her,--,movie,2021,3718,6.6,https://m.media-amazon.com/images/M/MV5BZGNiN2MxZTUtYmUyMi00NDBiLTgzM2YtODUzNzQyODJlOWMwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81350429,15,3,2,tt9893250,I Care a Lot,N,movie,2020,81803,6.3,https://m.media-amazon.com/images/M/MV5BYWU2ZTRhNDMtMWYxMC00ZTVkLThjZmItZGY4MGU0YmZlMjJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70143830,14,3,2,tt0898266,The Big Bang Theory,O,serie,2007–2019,687693,8.1,https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
80133335,13,3,2,tt4277922,Call My Agent,O,serie,2015–,4413,8.3,https://m.media-amazon.com/images/M/MV5BMzRmYTQ2YzctNTc3YS00ZmQ2LTk3ODEtMjg5NWE1ZDkwMTg1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
81128745,12,3,2,tt11161474,Pieces of a Woman,N,movie,2020,13523,7.1,https://m.media-amazon.com/images/M/MV5BMGE3MzMzOTAtOTExMy00MzFiLWFjNDItN2ZiZmYyYjY2MWUwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
70196145,10,3,2,tt1826940,New Girl,O,serie,2011–2018,168551,7.7,https://m.media-amazon.com/images/M/MV5BMjA0MDc1NTk0Ml5BMl5BanBnXkFtZTgwMTk2ODA5NDM@._V1_SX300.jpg
81045007,10,3,2,tt12888462,My Octopus Teacher,N,movie,2020,5319,8.5,https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
70305907,9,3,2,tt2713180,Fury,O,movie,2014,407393,7.6,https://m.media-amazon.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_SX300.jpg
70202589,8,3,2,tt1475582,Sherlock,O,serie,2010–,759999,9.1,https://m.media-amazon.com/images/M/MV5BMWY3NTljMjEtYzRiMi00NWM2LTkzNjItZTVmZjE0MTdjMjJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQ4NTc5OTU@._V1_SX300.jpg
80097141,8,3,2,tt5516154,Godless,N,serie,2017,43754,8.3,https://m.media-amazon.com/images/M/MV5BMTY0NzkxNDcxNF5BMl5BanBnXkFtZTgwOTI5ODM5MzI@._V1_SX300.jpg
81026818,8,3,2,tt9784456,The Kissing Booth 2,N,movie,2020,15903,5.9,https://m.media-amazon.com/images/M/MV5BOWQ5ZGU2ZGQtOTJjYi00MWI3LWE1ZDQtM2EzOGI2MzJjNTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81349306,8,3,2,tt11768948,If Anything Happens I Love You,N,movie,2020,28,6.4,https://m.media-amazon.com/images/M/MV5BZGI5OTU4MWQtMDE4ZS00ZWViLTk2OTItMmU5ZmRlNzg1N2Y5XkEyXkFqcGdeQXVyMzc3MTE2Mzg@._V1_SX300.jpg
70045854,6,3,2,tt0457939,The Holiday,O,movie,2006,233775,6.9,https://m.media-amazon.com/images/M/MV5BMTI1MDk4MzA2OF5BMl5BanBnXkFtZTYwMjQ3NDc3._V1_SX300.jpg
80000603,6,3,2,tt0988824,Naruto: Shippûden,O,serie,2007–2017,73055,8.6,https://m.media-amazon.com/images/M/MV5BMTE5NzIwMGUtYTE1MS00MDUxLTgyZjctOWVkZDAxM2M4ZWQ4XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_SX300.jpg
80017537,6,3,2,tt3609352,Grace and Frankie,N,serie,2015–,35494,8.3,https://m.media-amazon.com/images/M/MV5BZDg1YmI4ZmUtMjNhYS00YWY5LTk0MGQtODI5MGMzNTI4MzYxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70295172,5,3,2,tt2084970,The Imitation Game,O,movie,2014,653217,8.0,https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg
80200267,5,3,2,tt6412452,The Ballad of Buster Scruggs,N,movie,2018,105643,7.3,https://m.media-amazon.com/images/M/MV5BYjRkYTI3M2EtZWQ4Ny00OTA2LWFmMTMtY2E4MTEyZmNjOTMxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg
80234304,5,3,2,tt10048342,The Queen's Gambit,N,serie,2020–,6077,8.9,https://m.media-amazon.com/images/M/MV5BM2EwMmRhMmUtMzBmMS00ZDQ3LTg4OGEtNjlkODk3ZTMxMmJlXkEyXkFqcGdeQXVyMjM5ODk1NDU@._V1_SX300.jpg
80244630,5,3,2,tt9698442,Behind Her Eyes,N,serie,2021,38807,7.2,https://m.media-amazon.com/images/M/MV5BMDk2Njg0ZTUtNTFjZS00NzUwLWEwZDQtZTg5MDZiMmJhNGEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
70142405,4,3,2,tt0417299,Avatar: The Last Airbender,--,serie,2005–2008,233630,9.2,https://m.media-amazon.com/images/M/MV5BODc5YTBhMTItMjhkNi00ZTIxLWI0YjAtNTZmOTY0YjRlZGQ0XkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_SX300.jpg
70143811,4,3,2,tt0397442,Gossip Girl,O,serie,2007–2012,146008,7.4,https://m.media-amazon.com/images/M/MV5BNmQ4Zjg1YWYtMTA1Mi00ZGY1LTlmN2ItYTc5ODkzNTFmYWVhXkEyXkFqcGdeQXVyNjQ0OTk1ODg@._V1_SX300.jpg
80025678,4,3,2,tt4786824,The Crown,N,serie,2016–,112769,8.7,https://m.media-amazon.com/images/M/MV5BNGI1ODkzZDQtZTYxYS00MTg1LWFlY2QtMTM5MGNhNWRhYmVmXkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_SX300.jpg
80135674,4,3,2,tt5626028,My Hero Academia,O,serie,2016–,29183,8.5,https://m.media-amazon.com/images/M/MV5BNmQzYmE2MGEtZjk4YS00YmVjLWEwZWMtODRkMjc4MTM5N2I3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
80169498,4,3,2,tt5726616,Call Me by Your Name,O,movie,2017,220787,7.9,https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_SX300.jpg
81002769,4,3,2,tt9184982,Tribes of Europa,N,serie,2021–,8531,6.8,https://m.media-amazon.com/images/M/MV5BMGJjOGJlMGYtZGFjZC00MDliLWFlMjgtZTYwNDI0ZWQ3MTAxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
70117925,3,3,2,tt7734484,Mesrine: l'ennemi public N°1,--,episode,2008,N/A,N/A,N/A
70124804,3,3,2,tt0817230,Valentine's Day,O,movie,2010,110834,5.7,https://m.media-amazon.com/images/M/MV5BMTk3MTIwNDIxNF5BMl5BanBnXkFtZTcwMDMyMzcwMw@@._V1_SX300.jpg
70205012,3,3,2,tt0409591,Naruto,O,serie,2002–2007,62401,8.3,https://m.media-amazon.com/images/M/MV5BZmQ5NGFiNWEtMmMyMC00MDdiLTg4YjktOGY5Yzc2MDUxMTE1XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
80133311,3,3,2,tt5420376,Riverdale,N,serie,2017–,106820,7.0,https://m.media-amazon.com/images/M/MV5BNDYxOTU0NDYtYzg2MC00YzgyLTg1YzctMDc1MGJmOGIzMTc3XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_SX300.jpg
80177458,3,3,2,tt6156584,Snowpiercer,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODAwYWEwMzctYzI3MS00ZTU5LThhYWMtMjQ2ZmY5NmU2NGE5XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
80217627,3,3,2,tt8367694,Interior Design Masters,N,serie,2019–,517,6.7,https://m.media-amazon.com/images/M/MV5BOGNmYTRmYmItNWNlMy00ZGYyLTlmZTctODFjYzAxNjRjOTIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70028883,2,3,2,tt0347149,Howl's Moving Castle,O,movie,2004,307252,8.2,https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70053462,2,3,2,tt0463998,Freedom Writers,O,movie,2007,64525,7.5,https://m.media-amazon.com/images/M/MV5BMTIxMzExNTgxMV5BMl5BanBnXkFtZTcwNDUxODM0MQ@@._V1_SX300.jpg
70136041,2,3,2,tt1465487,Heartbreaker,O,movie,2010,24714,6.7,https://m.media-amazon.com/images/M/MV5BMjI0NjU5ODYwM15BMl5BanBnXkFtZTcwOTk5NDI3Mw@@._V1_SX300.jpg
70140425,2,3,2,tt0455275,Prison Break,O,serie,2005–2017,451923,8.3,https://m.media-amazon.com/images/M/MV5BMTg3NTkwNzAxOF5BMl5BanBnXkFtZTcwMjM1NjI5MQ@@._V1_SX300.jpg
70177034,2,3,2,tt0247902,Yu-Gi-Oh!,O,serie,2000–2004,2137,8.3,https://m.media-amazon.com/images/M/MV5BNzhjZDU5NWMtMGMyZS00ZTkyLThjN2MtZWJhNDkxODNlMjJhXkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_SX300.jpg
70299043,2,3,2,tt2560140,Attack on Titan,O,serie,2013–,139298,8.8,https://m.media-amazon.com/images/M/MV5BMTY5ODk1NzUyMl5BMl5BanBnXkFtZTgwMjUyNzEyMTE@._V1_SX300.jpg
80051137,2,3,2,tt3986586,Fuller House,N,serie,2016–,22971,6.8,https://m.media-amazon.com/images/M/MV5BMjAxMzU5MzA0MF5BMl5BanBnXkFtZTgwODgyOTg1MzI@._V1_SX300.jpg
80113701,2,3,2,tt4955642,The Good Place,N,serie,2016–2020,94026,8.2,https://m.media-amazon.com/images/M/MV5BYmMxNjM0NmItNGU1Mi00OGMwLTkzMzctZmE3YjU1ZDE4NmFjXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
80161371,2,3,2,tt5311514,Your Name.,O,movie,2016,182052,8.4,https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg
80217669,2,3,2,tt1830379,Top Boy,N,serie,2011–,11022,8.4,https://m.media-amazon.com/images/M/MV5BMjI0MjUzNzc0M15BMl5BanBnXkFtZTgwMjk3NDAzNzE@._V1_SX300.jpg
80222157,2,3,2,tt11269714,Who Killed Little Gregory?,N,serie,2019,1500,7.4,https://m.media-amazon.com/images/M/MV5BNDhhYzZiMzUtMmY2Zi00MThiLWIwYTMtOWQyNmQ0ZjBjNzRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
81025696,2,3,2,tt10813940,Ginny & Georgia,N,serie,2021–,25723,7.4,https://m.media-amazon.com/images/M/MV5BMTQ2ZWFlNmEtNWYyYy00Yjk1LWIxMTEtMWVkM2NlMTEzOGI2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
81074673,2,3,2,tt13842562,Pelé,N,movie,2021,2514,7.0,https://m.media-amazon.com/images/M/MV5BODJmYTg4NTEtYTU0Mi00YjQ0LTkyYzEtMTU4MTM2ZWY3NjY4XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
